id,refseq,gene,chrom,start,end
K02558,K02558,K02558,,,
K09889,K09889,K09889,,,
K03592,K03592,K03592,,,
K15536,K15536,K15536,,,
K01465,K01465,K01465,,,
K01042,K01042,K01042,,,
K04068,K04068,K04068,,,
K00527,K00527,K00527,,,
K02769,K02769,K02769,,,
K02770,K02770,K02770,,,
K01226,K01226,K01226,,,
K02818,K02818,K02818,,,
K02819,K02819,K02819,,,
K03485,K03485,K03485,,,
K01531,K01531,K01531,,,
K12373,K12373,K12373,,,
K03933,K03933,K03933,,,
K09022,K09022,K09022,,,
K00610,K00610,K00610,,,
K00609,K00609,K00609,,,
K00611,K00611,K00611,,,
K00926,K00926,K00926,,,
K01478,K01478,K01478,,,
K19334,K19334,K19334,,,
K01714,K01714,K01714,,,
K01198,K01198,K01198,,,
K00611,K00611,K00611,,,
K09893,K09893,K09893,,,
K06169,K06169,K06169,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07733,K07733,K07733,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K12974,K12974,K12974,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K03704,K03704,K03704,,,
K03746,K03746,K03746,,,
K06946,K06946,K06946,,,
K11903,K11903,K11903,,,
K01867,K01867,K01867,,,
K02529,K02529,K02529,,,
K15977,K15977,K15977,,,
K07047,K07047,K07047,,,
K01759,K01759,K01759,,,
K01358,K01358,K01358,,,
K18850,K18850,K18850,,,
K02014,K02014,K02014,,,
K00375,K00375,K00375,,,
K00135,K00135,K00135,,,
K02847,K02847,K02847,,,
K00484,K00484,K00484,,,
K00483,K00483,K00483,,,
K02508,K02508,K02508,,,
K02511,K02511,K02511,,,
K02510,K02510,K02510,,,
K02509,K02509,K02509,,,
K01826,K01826,K01826,,,
K00455,K00455,K00455,,,
K00151,K00151,K00151,,,
K05921,K05921,K05921,,,
K05874,K05874,K05874,,,
K01002,K01002,K01002,,,
K02315,K02315,K02315,,,
K02317,K02317,K02317,,,
K02761,K02761,K02761,,,
K13255,K13255,K13255,,,
K00564,K00564,K00564,,,
K02344,K02344,K02344,,,
K03789,K03789,K03789,,,
K08723,K08723,K08723,,,
K02837,K02837,K02837,,,
K04065,K04065,K04065,,,
K03424,K03424,K03424,,,
K01619,K01619,K01619,,,
K00758,K00758,K00758,,,
K01839,K01839,K01839,,,
K03784,K03784,K03784,,,
K03800,K03800,K03800,,,
K07186,K07186,K07186,,,
K01079,K01079,K01079,,,
K04485,K04485,K04485,,,
K06211,K06211,K06211,,,
K08309,K08309,K08309,,,
K03720,K03720,K03720,,,
K15634,K15634,K15634,,,
K05804,K05804,K05804,,,
K05805,K05805,K05805,,,
K07773,K07773,K07773,,,
K02533,K02533,K02533,,,
K12524,K12524,K12524,,,
K00872,K00872,K00872,,,
K01733,K01733,K01733,,,
K09861,K09861,K09861,,,
K03310,K03310,K03310,,,
K00616,K00616,K00616,,,
K03831,K03831,K03831,,,
K07034,K07034,K07034,,,
K04043,K04043,K04043,,,
K03686,K03686,K03686,,,
K03313,K03313,K03313,,,
K03717,K03717,K03717,,,
K02968,K02968,K02968,,,
K11753,K11753,K11753,,,
K01870,K01870,K01870,,,
K03101,K03101,K03101,,,
K03774,K03774,K03774,,,
K03527,K03527,K03527,,,
K06859,K06859,K06859,,,
K06859,K06859,K06859,,,
K02795,K02795,K02795,,,
K02794,K02794,K02794,,,
K02793,K02793,K02793,,,
K02529,K02529,K02529,,,
K00215,K00215,K00215,,,
K01956,K01956,K01956,,,
K01955,K01955,K01955,,,
K11746,K11746,K11746,,,
K11745,K11745,K11745,,,
K00287,K00287,K00287,,,
K01525,K01525,K01525,,,
K06195,K06195,K06195,,,
K02528,K02528,K02528,,,
K00097,K00097,K00097,,,
K03771,K03771,K03771,,,
K04744,K04744,K04744,,,
K05801,K05801,K05801,,,
K06177,K06177,K06177,,,
K03580,K03580,K03580,,,
K02336,K02336,K02336,,,
K01786,K01786,K01786,,,
K01804,K01804,K01804,,,
K00853,K00853,K00853,,,
K02099,K02099,K02099,,,
K02062,K02062,K02062,,,
K02063,K02063,K02063,,,
K02064,K02064,K02064,,,
K11925,K11925,K11925,,,
K03291,K03291,K03291,,,
K01704,K01704,K01704,,,
K01703,K01703,K01703,,,
K00052,K00052,K00052,,,
K01649,K01649,K01649,,,
K05798,K05798,K05798,,,
K01652,K01652,K01652,,,
K01653,K01653,K01653,,,
K03435,K03435,K03435,,,
K03925,K03925,K03925,,,
K03438,K03438,K03438,,,
K03586,K03586,K03586,,,
K03587,K03587,K03587,,,
K01928,K01928,K01928,,,
K01929,K01929,K01929,,,
K01000,K01000,K01000,,,
K01925,K01925,K01925,,,
K03588,K03588,K03588,,,
K02563,K02563,K02563,,,
K01924,K01924,K01924,,,
K01921,K01921,K01921,,,
K03589,K03589,K03589,,,
K03590,K03590,K03590,,,
K03531,K03531,K03531,,,
K02535,K02535,K02535,,,
K13301,K13301,K13301,,,
K03070,K03070,K03070,,,
K03574,K03574,K03574,,,
K09862,K09862,K09862,,,
K18778,K18778,K18778,,,
K00859,K00859,K00859,,,
K00364,K00364,K00364,,,
K02505,K02505,K02505,,,
K02504,K02504,K02504,,,
K02682,K02682,K02682,,,
K00767,K00767,K00767,,,
K03806,K03806,K03806,,,
K03807,K03807,K03807,,,
K11734,K11734,K11734,,,
K05799,K05799,K05799,,,
K00163,K00163,K00163,,,
K00627,K00627,K00627,,,
K00382,K00382,K00382,,,
K01682,K01682,K01682,,,
K09910,K09910,K09910,,,
K01611,K01611,K01611,,,
K00797,K00797,K00797,,,
K14588,K14588,K14588,,,
K00117,K00117,K00117,,,
K00760,K00760,K00760,,,
K01673,K01673,K01673,,,
K01990,K01990,K01990,,,
K01992,K01992,K01992,,,
K02821,K02821,K02821,,,
K07347,K07347,K07347,,,
K15540,K15540,K15540,,,
K01579,K01579,K01579,,,
K01918,K01918,K01918,,,
K00606,K00606,K00606,,,
K00950,K00950,K00950,,,
K00970,K00970,K00970,,,
K01894,K01894,K01894,,,
K06204,K06204,K06204,,,
K06206,K06206,K06206,,,
K01975,K01975,K01975,,,
K03579,K03579,K03579,,,
K05365,K05365,K05365,,,
K07347,K07347,K07347,,,
K02014,K02014,K02014,,,
K02013,K02013,K02013,,,
K02016,K02016,K02016,,,
K02015,K02015,K02015,,,
K01845,K01845,K01845,,,
K03281,K03281,K03281,,,
K15724,K15724,K15724,,,
K06858,K06858,K06858,,,
K01243,K01243,K01243,,,
K01129,K01129,K01129,,,
K04771,K04771,K04771,,,
K02647,K02647,K02647,,,
K00674,K00674,K00674,,,
K00990,K00990,K00990,,,
K01265,K01265,K01265,,,
K02967,K02967,K02967,,,
K02357,K02357,K02357,,,
K09903,K09903,K09903,,,
K02838,K02838,K02838,,,
K00099,K00099,K00099,,,
K00806,K00806,K00806,,,
K00981,K00981,K00981,,,
K11749,K11749,K11749,,,
K07277,K07277,K07277,,,
K06142,K06142,K06142,,,
K02536,K02536,K02536,,,
K02372,K02372,K02372,,,
K00677,K00677,K00677,,,
K00748,K00748,K00748,,,
K03470,K03470,K03470,,,
K02337,K02337,K02337,,,
K01962,K01962,K01962,,,
K01582,K01582,K01582,,,
K08234,K08234,K08234,,,
K04075,K04075,K04075,,,
K19000,K19000,K19000,,,
K15034,K15034,K15034,,,
K06079,K06079,K06079,,,
K01881,K01881,K01881,,,
K06080,K06080,K06080,,,
K02073,K02073,K02073,,,
K02072,K02072,K02072,,,
K02071,K02071,K02071,,,
K03273,K03273,K03273,,,
K06906,K06906,K06906,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06903,K06903,K06903,,,
K01185,K01185,K01185,,,
K14187,K14187,K14187,,,
K01626,K01626,K01626,,,
K12149,K12149,K12149,,,
K01185,K01185,K01185,,,
K01185,K01185,K01185,,,
K06903,K06903,K06903,,,
K06907,K06907,K06907,,,
K06908,K06908,K06908,,,
K06906,K06906,K06906,,,
K07733,K07733,K07733,,,
K03892,K03892,K03892,,,
K08970,K08970,K08970,,,
K07807,K07807,K07807,,,
K07733,K07733,K07733,,,
K03630,K03630,K03630,,,
K18838,K18838,K18838,,,
K18837,K18837,K18837,,,
K07724,K07724,K07724,,,
K10906,K10906,K10906,,,
K00558,K00558,K00558,,,
K03553,K03553,K03553,,,
K01356,K01356,K01356,,,
K00737,K00737,K00737,,,
K14059,K14059,K14059,,,
K00558,K00558,K00558,,,
K07455,K07455,K07455,,,
K14623,K14623,K14623,,,
K01185,K01185,K01185,,,
K06909,K06909,K06909,,,
K09961,K09961,K09961,,,
K00425,K00425,K00425,,,
K00426,K00426,K00426,,,
K03668,K03668,K03668,,,
K04781,K04781,K04781,,,
K05373,K05373,K05373,,,
K06147,K06147,K06147,,,
K06147,K06147,K06147,,,
K05372,K05372,K05372,,,
K04784,K04784,K04784,,,
K04786,K04786,K04786,,,
K04785,K04785,K04785,,,
K05374,K05374,K05374,,,
K04783,K04783,K04783,,,
K15721,K15721,K15721,,,
K07733,K07733,K07733,,,
K05839,K05839,K05839,,,
K03194,K03194,K03194,,,
K03197,K03197,K03197,,,
K03199,K03199,K03199,,,
K03200,K03200,K03200,,,
K03201,K03201,K03201,,,
K03203,K03203,K03203,,,
K03204,K03204,K03204,,,
K03195,K03195,K03195,,,
K03196,K03196,K03196,,,
K03657,K03657,K03657,,,
K07459,K07459,K07459,,,
K18320,K18320,K18320,,,
K07345,K07345,K07345,,,
K07481,K07481,K07481,,,
K02030,K02030,K02030,,,
K02029,K02029,K02029,,,
K02028,K02028,K02028,,,
K05603,K05603,K05603,,,
K01458,K01458,K01458,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K02168,K02168,K02168,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K03799,K03799,K03799,,,
K03455,K03455,K03455,,,
K03672,K03672,K03672,,,
K13993,K13993,K13993,,,
K03798,K03798,K03798,,,
K03696,K03696,K03696,,,
K13993,K13993,K13993,,,
K03496,K03496,K03496,,,
K03497,K03497,K03497,,,
K18923,K18923,K18923,,,
K03502,K03502,K03502,,,
K04763,K04763,K04763,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K18320,K18320,K18320,,,
K18320,K18320,K18320,,,
K07347,K07347,K07347,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K03981,K03981,K03981,,,
K03496,K03496,K03496,,,
K03671,K03671,K03671,,,
K16137,K16137,K16137,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K14060,K14060,K14060,,,
K18320,K18320,K18320,,,
K06903,K06903,K06903,,,
K06905,K06905,K06905,,,
K06908,K06908,K06908,,,
K06907,K06907,K06907,,,
K06223,K06223,K06223,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K03791,K03791,K03791,,,
K12149,K12149,K12149,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K07480,K07480,K07480,,,
K07733,K07733,K07733,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K07451,K07451,K07451,,,
K06904,K06904,K06904,,,
K07733,K07733,K07733,,,
K07451,K07451,K07451,,,
K03111,K03111,K03111,,,
K03195,K03195,K03195,,,
K03199,K03199,K03199,,,
K02283,K02283,K02283,,,
K03497,K03497,K03497,,,
K19164,K19164,K19164,,,
K19163,K19163,K19163,,,
K03496,K03496,K03496,,,
K18698,K18698,K18698,,,
K18768,K18768,K18768,,,
K18837,K18837,K18837,,,
K18838,K18838,K18838,,,
K03630,K03630,K03630,,,
K07733,K07733,K07733,,,
K03321,K03321,K03321,,,
K11811,K11811,K11811,,,
K03088,K03088,K03088,,,
K01551,K01551,K01551,,,
K03823,K03823,K03823,,,
K00537,K00537,K00537,,,
K03893,K03893,K03893,,,
K01551,K01551,K01551,,,
K07459,K07459,K07459,,,
K03657,K03657,K03657,,,
K07483,K07483,K07483,,,
K11903,K11903,K11903,,,
K03427,K03427,K03427,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07454,K07454,K07454,,,
K19048,K19048,K19048,,,
K09803,K09803,K09803,,,
K02345,K02345,K02345,,,
K01160,K01160,K01160,,,
K06909,K06909,K06909,,,
K09961,K09961,K09961,,,
K03502,K03502,K03502,,,
K07726,K07726,K07726,,,
K11904,K11904,K11904,,,
K01356,K01356,K01356,,,
K01160,K01160,K01160,,,
K07270,K07270,K07270,,,
K08325,K08325,K08325,,,
K19272,K19272,K19272,,,
K11911,K11911,K11911,,,
K11905,K11905,K11905,,,
K11904,K11904,K11904,,,
K11904,K11904,K11904,,,
K11906,K11906,K11906,,,
K11895,K11895,K11895,,,
K11896,K11896,K11896,,,
K11910,K11910,K11910,,,
K11891,K11891,K11891,,,
K11904,K11904,K11904,,,
K11903,K11903,K11903,,,
K11892,K11892,K11892,,,
K01790,K01790,K01790,,,
K07282,K07282,K07282,,,
K03328,K03328,K03328,,,
K12990,K12990,K12990,,,
K00973,K00973,K00973,,,
K00067,K00067,K00067,,,
K01710,K01710,K01710,,,
K03791,K03791,K03791,,,
K07474,K07474,K07474,,,
K07455,K07455,K07455,,,
K07733,K07733,K07733,,,
K17319,K17319,K17319,,,
K17320,K17320,K17320,,,
K17318,K17318,K17318,,,
K10112,K10112,K10112,,,
K03408,K03408,K03408,,,
K03407,K03407,K03407,,,
K02557,K02557,K02557,,,
K02556,K02556,K02556,,,
K02402,K02402,K02402,,,
K02403,K02403,K02403,,,
K02405,K02405,K02405,,,
K02397,K02397,K02397,,,
K02396,K02396,K02396,,,
K02395,K02395,K02395,,,
K02394,K02394,K02394,,,
K02393,K02393,K02393,,,
K02392,K02392,K02392,,,
K02391,K02391,K02391,,,
K02390,K02390,K02390,,,
K02389,K02389,K02389,,,
K02388,K02388,K02388,,,
K02387,K02387,K02387,,,
K02386,K02386,K02386,,,
K02398,K02398,K02398,,,
K02399,K02399,K02399,,,
K02422,K02422,K02422,,,
K02407,K02407,K02407,,,
K02406,K02406,K02406,,,
K02421,K02421,K02421,,,
K02420,K02420,K02420,,,
K02419,K02419,K02419,,,
K02418,K02418,K02418,,,
K02417,K02417,K02417,,,
K02416,K02416,K02416,,,
K02415,K02415,K02415,,,
K02414,K02414,K02414,,,
K02413,K02413,K02413,,,
K02412,K02412,K02412,,,
K02411,K02411,K02411,,,
K02410,K02410,K02410,,,
K02409,K02409,K02409,,,
K02408,K02408,K02408,,,
K03413,K03413,K03413,,,
K03414,K03414,K03414,,,
K00558,K00558,K00558,,,
K07075,K07075,K07075,,,
K07481,K07481,K07481,,,
K07481,K07481,K07481,,,
K08970,K08970,K08970,,,
K00520,K00520,K00520,,,
K07481,K07481,K07481,,,
K16264,K16264,K16264,,,
K19597,K19597,K19597,,,
K19592,K19592,K19592,,,
K01534,K01534,K01534,,,
K02535,K02535,K02535,,,
K19595,K19595,K19595,,,
K19594,K19594,K19594,,,
K03503,K03503,K03503,,,
K07448,K07448,K07448,,,
K02487,K02487,K02487,,,
K03111,K03111,K03111,,,
K03169,K03169,K03169,,,
K02314,K02314,K02314,,,
K12055,K12055,K12055,,,
K16137,K16137,K16137,,,
K03701,K03701,K03701,,,
K10680,K10680,K10680,,,
K03892,K03892,K03892,,,
K06905,K06905,K06905,,,
K07345,K07345,K07345,,,
K07347,K07347,K07347,,,
K10748,K10748,K10748,,,
K05839,K05839,K05839,,,
K05791,K05791,K05791,,,
K05792,K05792,K05792,,,
K05793,K05793,K05793,,,
K05794,K05794,K05794,,,
K05795,K05795,K05795,,,
K05795,K05795,K05795,,,
K18320,K18320,K18320,,,
K07483,K07483,K07483,,,
K18918,K18918,K18918,,,
K06218,K06218,K06218,,,
K04773,K04773,K04773,,,
K12071,K12071,K12071,,,
K12070,K12070,K12070,,,
K12057,K12057,K12057,,,
K12072,K12072,K12072,,,
K12056,K12056,K12056,,,
K03981,K03981,K03981,,,
K03502,K03502,K03502,,,
K03503,K03503,K03503,,,
K07480,K07480,K07480,,,
K07481,K07481,K07481,,,
K19272,K19272,K19272,,,
K08325,K08325,K08325,,,
K11811,K11811,K11811,,,
K03892,K03892,K03892,,,
K03893,K03893,K03893,,,
K00537,K00537,K00537,,,
K03321,K03321,K03321,,,
K00558,K00558,K00558,,,
K08970,K08970,K08970,,,
K07644,K07644,K07644,,,
K03760,K03760,K03760,,,
K18320,K18320,K18320,,,
K04343,K04343,K04343,,,
K10673,K10673,K10673,,,
K19644,K19644,K19644,,,
K18974,K18974,K18974,,,
K18555,K18555,K18555,,,
K19226,K19226,K19226,,,
K18974,K18974,K18974,,,
K18975,K18975,K18975,,,
K00984,K00984,K00984,,,
K18320,K18320,K18320,,,
K19278,K19278,K19278,,,
K00662,K00662,K00662,,,
K19062,K19062,K19062,,,
K06880,K06880,K06880,,,
K18975,K18975,K18975,,,
K18974,K18974,K18974,,,
K18320,K18320,K18320,,,
K18824,K18824,K18824,,,
K03431,K03431,K03431,,,
K18320,K18320,K18320,,,
K18699,K18699,K18699,,,
K08319,K08319,K08319,,,
K18320,K18320,K18320,,,
K00590,K00590,K00590,,,
K06223,K06223,K06223,,,
K12068,K12068,K12068,,,
K12067,K12067,K12067,,,
K12066,K12066,K12066,,,
K12065,K12065,K12065,,,
K12063,K12063,K12063,,,
K03497,K03497,K03497,,,
K18640,K18640,K18640,,,
K12061,K12061,K12061,,,
K12060,K12060,K12060,,,
K12058,K12058,K12058,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K09882,K09882,K09882,,,
K06903,K06903,K06903,,,
K07317,K07317,K07317,,,
K03503,K03503,K03503,,,
K03657,K03657,K03657,,,
K07154,K07154,K07154,,,
K01534,K01534,K01534,,,
K03101,K03101,K03101,,,
K19059,K19059,K19059,,,
K19057,K19057,K19057,,,
K00520,K00520,K00520,,,
K19058,K19058,K19058,,,
K08364,K08364,K08364,,,
K08363,K08363,K08363,,,
K08365,K08365,K08365,,,
K03746,K03746,K03746,,,
K18698,K18698,K18698,,,
K07733,K07733,K07733,,,
K03497,K03497,K03497,,,
K00525,K00525,K00525,,,
K03469,K03469,K03469,,,
K03497,K03497,K03497,,,
K07128,K07128,K07128,,,
K07128,K07128,K07128,,,
K03496,K03496,K03496,,,
K10747,K10747,K10747,,,
K06217,K06217,K06217,,,
K03674,K03674,K03674,,,
K09882,K09882,K09882,,,
K02337,K02337,K02337,,,
K03496,K03496,K03496,,,
K18829,K18829,K18829,,,
K18828,K18828,K18828,,,
K07451,K07451,K07451,,,
K19092,K19092,K19092,,,
K07746,K07746,K07746,,,
K00571,K00571,K00571,,,
K18640,K18640,K18640,,,
K03503,K03503,K03503,,,
K03502,K03502,K03502,,,
K03502,K03502,K03502,,,
K03497,K03497,K03497,,,
K03791,K03791,K03791,,,
K07733,K07733,K07733,,,
K00640,K00640,K00640,,,
K07011,K07011,K07011,,,
K12990,K12990,K12990,,,
K01790,K01790,K01790,,,
K19271,K19271,K19271,,,
K01070,K01070,K01070,,,
K00121,K00121,K00121,,,
K08151,K08151,K08151,,,
K00984,K00984,K00984,,,
K04651,K04651,K04651,,,
K17850,K17850,K17850,,,
K18555,K18555,K18555,,,
K18320,K18320,K18320,,,
K11903,K11903,K11903,,,
K06871,K06871,K06871,,,
K03307,K03307,K03307,,,
K03475,K03475,K03475,,,
K02822,K02822,K02822,,,
K11191,K11191,K11191,,,
K11192,K11192,K11192,,,
K07106,K07106,K07106,,,
K15835,K15835,K15835,,,
K11906,K11906,K11906,,,
K11895,K11895,K11895,,,
K01737,K01737,K01737,,,
K03580,K03580,K03580,,,
K03654,K03654,K03654,,,
K07454,K07454,K07454,,,
K03111,K03111,K03111,,,
K07733,K07733,K07733,,,
K06919,K06919,K06919,,,
K07733,K07733,K07733,,,
K07505,K07505,K07505,,,
K07043,K07043,K07043,,,
K01153,K01153,K01153,,,
K01154,K01154,K01154,,,
K01154,K01154,K01154,,,
K03427,K03427,K03427,,,
K01840,K01840,K01840,,,
K00971,K00971,K00971,,,
K03328,K03328,K03328,,,
K14059,K14059,K14059,,,
K09961,K09961,K09961,,,
K01185,K01185,K01185,,,
K10906,K10906,K10906,,,
K01185,K01185,K01185,,,
K00560,K00560,K00560,,,
K03502,K03502,K03502,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K09805,K09805,K09805,,,
K09824,K09824,K09824,,,
K03837,K03837,K03837,,,
K07733,K07733,K07733,,,
K06946,K06946,K06946,,,
K03630,K03630,K03630,,,
K18838,K18838,K18838,,,
K18837,K18837,K18837,,,
K02004,K02004,K02004,,,
K02003,K02003,K02003,,,
K04047,K04047,K04047,,,
K02314,K02314,K02314,,,
K03196,K03196,K03196,,,
K07480,K07480,K07480,,,
K03195,K03195,K03195,,,
K03204,K03204,K03204,,,
K03200,K03200,K03200,,,
K07344,K07344,K07344,,,
K03199,K03199,K03199,,,
K03198,K03198,K03198,,,
K03197,K03197,K03197,,,
K03196,K03196,K03196,,,
K03205,K03205,K03205,,,
K11741,K11741,K11741,,,
K11741,K11741,K11741,,,
K02066,K02066,K02066,,,
K02065,K02065,K02065,,,
K02067,K02067,K02067,,,
K18480,K18480,K18480,,,
K19170,K19170,K19170,,,
K03630,K03630,K03630,,,
K03497,K03497,K03497,,,
K03496,K03496,K03496,,,
K03791,K03791,K03791,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K03496,K03496,K03496,,,
K18828,K18828,K18828,,,
K02403,K02403,K02403,,,
K03702,K03702,K03702,,,
K00121,K00121,K00121,,,
K01070,K01070,K01070,,,
K03885,K03885,K03885,,,
K03701,K03701,K03701,,,
K13954,K13954,K13954,,,
K00426,K00426,K00426,,,
K07497,K07497,K07497,,,
K07497,K07497,K07497,,,
K19098,K19098,K19098,,,
K00662,K00662,K00662,,,
K04078,K04078,K04078,,,
K04077,K04077,K04077,,,
K03297,K03297,K03297,,,
K00425,K00425,K00425,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K19278,K19278,K19278,,,
K03328,K03328,K03328,,,
K03328,K03328,K03328,,,
K07011,K07011,K07011,,,
K13874,K13874,K13874,,,
K09936,K09936,K09936,,,
K06946,K06946,K06946,,,
K03427,K03427,K03427,,,
K01154,K01154,K01154,,,
K01153,K01153,K01153,,,
K07454,K07454,K07454,,,
K11892,K11892,K11892,,,
K18531,K18531,K18531,,,
K07483,K07483,K07483,,,
K06946,K06946,K06946,,,
K18838,K18838,K18838,,,
K18837,K18837,K18837,,,
K03194,K03194,K03194,,,
K03199,K03199,K03199,,,
K03200,K03200,K03200,,,
K03201,K03201,K03201,,,
K03204,K03204,K03204,,,
K03195,K03195,K03195,,,
K03196,K03196,K03196,,,
K00640,K00640,K00640,,,
K07448,K07448,K07448,,,
K19169,K19169,K19169,,,
K03496,K03496,K03496,,,
K07504,K07504,K07504,,,
K07483,K07483,K07483,,,
K12056,K12056,K12056,,,
K12072,K12072,K12072,,,
K12057,K12057,K12057,,,
K12058,K12058,K12058,,,
K12059,K12059,K12059,,,
K12060,K12060,K12060,,,
K12061,K12061,K12061,,,
K12062,K12062,K12062,,,
K12063,K12063,K12063,,,
K12064,K12064,K12064,,,
K12065,K12065,K12065,,,
K12066,K12066,K12066,,,
K12067,K12067,K12067,,,
K12068,K12068,K12068,,,
K11891,K11891,K11891,,,
K11910,K11910,K11910,,,
K11896,K11896,K11896,,,
K18921,K18921,K18921,,,
K07483,K07483,K07483,,,
K03497,K03497,K03497,,,
K04763,K04763,K04763,,,
K01534,K01534,K01534,,,
K03892,K03892,K03892,,,
K03893,K03893,K03893,,,
K00537,K00537,K00537,,,
K11811,K11811,K11811,,,
K03823,K03823,K03823,,,
K03503,K03503,K03503,,,
K03502,K03502,K03502,,,
K03497,K03497,K03497,,,
K03496,K03496,K03496,,,
K04095,K04095,K04095,,,
K18828,K18828,K18828,,,
K18829,K18829,K18829,,,
K18828,K18828,K18828,,,
K18829,K18829,K18829,,,
K18828,K18828,K18828,,,
K18829,K18829,K18829,,,
K18975,K18975,K18975,,,
K09961,K09961,K09961,,,
K01185,K01185,K01185,,,
K07455,K07455,K07455,,,
K07334,K07334,K07334,,,
K07483,K07483,K07483,,,
K07481,K07481,K07481,,,
K00640,K00640,K00640,,,
K03791,K03791,K03791,,,
K03169,K03169,K03169,,,
K12070,K12070,K12070,,,
K12071,K12071,K12071,,,
K12068,K12068,K12068,,,
K12067,K12067,K12067,,,
K12066,K12066,K12066,,,
K12065,K12065,K12065,,,
K12064,K12064,K12064,,,
K12069,K12069,K12069,,,
K03981,K03981,K03981,,,
K12063,K12063,K12063,,,
K12062,K12062,K12062,,,
K12061,K12061,K12061,,,
K12060,K12060,K12060,,,
K12058,K12058,K12058,,,
K09882,K09882,K09882,,,
K03111,K03111,K03111,,,
K11107,K11107,K11107,,,
K00558,K00558,K00558,,,
K19170,K19170,K19170,,,
K08722,K08722,K08722,,,
K02342,K02342,K02342,,,
K10748,K10748,K10748,,,
K12057,K12057,K12057,,,
K12072,K12072,K12072,,,
K12056,K12056,K12056,,,
K07724,K07724,K07724,,,
K02402,K02402,K02402,,,
K18640,K18640,K18640,,,
K04773,K04773,K04773,,,
K03530,K03530,K03530,,,
K02790,K02790,K02790,,,
K02791,K02791,K02791,,,
K03791,K03791,K03791,,,
K07474,K07474,K07474,,,
K17680,K17680,K17680,,,
K14059,K14059,K14059,,,
K03497,K03497,K03497,,,
K00590,K00590,K00590,,,
K03496,K03496,K03496,,,
K03497,K03497,K03497,,,
K19300,K19300,K19300,,,
K19101,K19101,K19101,,,
K08163,K08163,K08163,,,
K00520,K00520,K00520,,,
K19057,K19057,K19057,,,
K19059,K19059,K19059,,,
K07497,K07497,K07497,,,
K18767,K18767,K18767,,,
K19278,K19278,K19278,,,
K00014,K00014,K00014,,,
K08151,K08151,K08151,,,
K18476,K18476,K18476,,,
K18231,K18231,K18231,,,
K06979,K06979,K06979,,,
K18552,K18552,K18552,,,
K00638,K00638,K00638,,,
K17881,K17881,K17881,,,
K00638,K00638,K00638,,,
K18795,K18795,K18795,,,
K18589,K18589,K18589,,,
K03497,K03497,K03497,,,
K03502,K03502,K03502,,,
K03503,K03503,K03503,,,
K00005,K00005,K00005,,,
K15054,K15054,K15054,,,
K00817,K00817,K00817,,,
K01712,K01712,K01712,,,
K01745,K01745,K01745,,,
K02049,K02049,K02049,,,
K02050,K02050,K02050,,,
K02051,K02051,K02051,,,
K09975,K09975,K09975,,,
K05603,K05603,K05603,,,
K05836,K05836,K05836,,,
K01468,K01468,K01468,,,
K01479,K01479,K01479,,,
K03724,K03724,K03724,,,
K07483,K07483,K07483,,,
K03313,K03313,K03313,,,
K07480,K07480,K07480,,,
K07483,K07483,K07483,,,
K07497,K07497,K07497,,,
K00558,K00558,K00558,,,
K06908,K06908,K06908,,,
K07483,K07483,K07483,,,
K01783,K01783,K01783,,,
K01808,K01808,K01808,,,
K02763,K02763,K02763,,,
K02764,K02764,K02764,,,
K02765,K02765,K02765,,,
K02342,K02342,K02342,,,
K03496,K03496,K03496,,,
K03497,K03497,K03497,,,
K03502,K03502,K03502,,,
K07746,K07746,K07746,,,
K07480,K07480,K07480,,,
K02056,K02056,K02056,,,
K01455,K01455,K01455,,,
K02057,K02057,K02057,,,
K02057,K02057,K02057,,,
K02058,K02058,K02058,,,
K01457,K01457,K01457,,,
K07347,K07347,K07347,,,
K07497,K07497,K07497,,,
K03284,K03284,K03284,,,
K01783,K01783,K01783,,,
K02775,K02775,K02775,,,
K00852,K00852,K00852,,,
K02529,K02529,K02529,,,
K14060,K14060,K14060,,,
K11741,K11741,K11741,,,
K06199,K06199,K06199,,,
K07481,K07481,K07481,,,
K07497,K07497,K07497,,,
K07483,K07483,K07483,,,
K07483,K07483,K07483,,,
